q,r,scale
0.40044519947960894,0.9869515945414122,0.16235715303467652
0.9161523506302073,0.9247127408429693,0.14516459709838345
1.0888858770347292,1.187385909728816,0.15182595373224084
0.933617361653661,0.9256867740243871,0.21595429973188515
1.9177927827677923,1.062824519977445,0.15683950656482543
0.7633153329999054,0.9085452965864863,0.16407131440808478
0.5818918620292359,0.9305095046822925,0.17227612678312845
1.0514864658250578,1.1935873567014768,0.14242238275923214
0.5833880542888409,0.8306104094221083,0.16904617986772782
1.0261212358720488,0.7735039041993407,0.23590647421132155
1.5402934720483374,1.151553610331301,0.1447363399951858
0.7091469312122104,0.8917811974006845,0.18612227236582915
1.7937030944064127,1.2632658319180328,0.16467268317479777
1.688123482111553,1.3379624616409547,0.1335426663907459
1.2665019312544514,1.0780094413964212,0.15760681576524388
1.054891292676989,1.0426075182910626,0.1350394687371056
0.9437451103253215,0.6744149159582205,0.15493864986007827
0.8249273538629246,1.0057069923610935,0.17172023532725691
0.8324819677998824,1.0620981395892408,0.23291296904950753
1.242915648146887,1.1423862772651716,0.16829488855600144
0.8151889747716198,0.8988450370175346,0.18951839035923645
0.27817859486153873,0.9588687914765717,0.17533047496635662
0.6140997329223707,0.7287310944880576,0.18787448510096819
1.1327058910184142,1.0394506801589163,0.1740763576169921
