bias_i,inconsistency_i
-0.8359739049394224,0.7492337931055767
0.4342963653308481,0.552831180012635
0.40726933830382106,0.7066000391599827
-0.29543336439888174,0.5254325103121833
0.24510717614165897,0.5126476122361278
-0.43056849953401677,1.0398126116796125
-0.05219012115563836,0.6262895208737126
-0.025163094128611316,0.3133500644096937
0.16402609506057786,0.5743703901585138
0.32618825722274003,0.5104286623672865
0.08294501397949677,0.5674793342233588
-0.4305684995340169,0.6880238041722281
-0.21435228331780048,0.5050719999278752
0.4613233923578751,0.5246732573398094
-0.05219012115563835,0.6466632991928383
-0.34948741845293574,0.5533216232199117
0.4613233923578751,0.8136564125183631
-0.10624417520969241,0.6397563089001757
0.8937558247903074,0.4360418756569503
0.29916123019571295,0.7111971166087989
0.10997204100652379,0.7613744377510535
0.29916123019571306,0.6202701660715043
0.0018639328984157246,0.41715858121870486
0.08294501397949677,0.5292317423640649
-0.511649580615098,0.46951963192730434
-0.5116495806150977,0.541171803235402
0.0018639328984157008,0.5509673477113586
0.08294501397949676,0.6142047899866504
-0.5386766076421251,0.5623725201965541
