bias_i,inconsistency_i
0.8023504273504279,0.6867033337038242
-0.10534188034188037,0.5607440545323777
0.26388888888888884,0.6649506784927519
-0.1258547008547009,0.8540072997620403
-0.6797008547008545,0.6814468532289382
0.043376068376068354,0.6488004940685906
0.3305555555555553,0.6945134550984579
0.3254273504273502,0.6235945845310653
0.04337606837606836,0.7159519770434146
-0.5463675213675215,0.9665018959680857
-0.24893162393162416,0.6075956313580368
0.05363247863247858,0.7510535109120625
-0.3002136752136753,0.7444771435704566
-0.04893162393162387,0.6397359578899515
-0.130982905982906,0.6353301023937313
0.03824786324786323,0.5279900542021547
-0.7002136752136752,0.6742109143353302
0.18696581196581188,0.6728226159477712
0.2844017094017093,0.9474048803295895
0.027991452991453024,0.6961644305057143
-0.06944444444444446,0.7770949758328486
0.9356837606837611,0.8429677339581999
-0.27457264957264965,0.7971966013931987
-0.10534188034188041,0.7015715743008146
